player,seasons,batting_runs,batting_average,strike_rate,runs_per_match,bowling_wickets,economy,wickets_per_match,cluster_id,cluster_name
RN ten Doeschate,5,326.0,19.176470588235293,136.9747899159664,15.523809523809524,3.0,6.795180722891566,0.3,2,Finishers / All-Rounders
RP Meredith,3,0.0,0.0,0.0,0.0,21.0,8.978313253012047,1.1666666666666667,0,Finishers / All-Rounders
RP Singh,7,52.0,3.466666666666667,66.66666666666667,1.8571428571428572,100.0,7.738527214514408,1.2195121951219512,3,Finishers / All-Rounders
RR Bhatkal,1,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0,Finishers / All-Rounders
RR Bose,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,Finishers / All-Rounders
RR Pant,7,3297.0,34.34375,143.59756097560975,29.972727272727273,0.0,0.0,0.0,1,Power Hitters
RR Powar,5,67.0,22.333333333333332,104.6875,7.444444444444445,15.0,7.286681715575622,0.5769230769230769,2,Finishers / All-Rounders
RR Raje,2,20.0,20.0,111.11111111111111,4.0,7.0,8.916666666666666,0.7,2,Finishers / All-Rounders
RR Rossouw,4,473.0,22.523809523809526,147.35202492211837,21.5,0.0,0.0,0.0,2,Finishers / All-Rounders
RR Sarwan,1,73.0,24.333333333333332,93.58974358974359,18.25,0.0,0.0,0.0,2,Finishers / All-Rounders
RS Bopara,3,531.0,27.94736842105263,113.46153846153847,24.136363636363637,13.0,8.47887323943662,0.9285714285714286,2,Finishers / All-Rounders
RS Gavaskar,1,2.0,2.0,25.0,2.0,0.0,8.0,0.0,0,Finishers / All-Rounders
RS Hangargekar,1,0.0,0.0,0.0,0.0,3.0,8.372093023255813,1.5,0,Finishers / All-Rounders
RS Sodhi,1,4.0,4.0,200.0,4.0,0.0,0.0,0.0,2,Finishers / All-Rounders
RT Ponting,2,91.0,11.375,70.54263565891473,10.11111111111111,0.0,0.0,0.0,2,Finishers / All-Rounders
RV Gomez,2,50.0,7.142857142857143,94.33962264150944,5.555555555555555,6.0,8.041237113402062,0.6666666666666666,0,Finishers / All-Rounders
RV Patel,3,80.0,16.0,105.26315789473684,11.428571428571429,0.0,6.6,0.0,2,Finishers / All-Rounders
RV Uthappa,14,4954.0,26.92391304347826,126.15227909345556,25.14720812182741,0.0,0.0,0.0,1,Power Hitters
RW Price,1,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0,Finishers / All-Rounders
Rahmanullah Gurbaz,2,289.0,22.23076923076923,126.75438596491227,22.23076923076923,0.0,0.0,0.0,2,Finishers / All-Rounders
Ramandeep Singh,2,170.0,28.333333333333332,160.37735849056602,13.076923076923077,6.0,8.533333333333333,1.5,2,Finishers / All-Rounders
Rashid Khan,7,545.0,14.72972972972973,153.5211267605634,9.39655172413793,157.0,6.907962771458118,1.2975206611570247,3,Finishers / All-Rounders
Rasikh Salam,3,40.0,8.0,100.0,6.666666666666667,9.0,9.884057971014492,0.8181818181818182,0,Finishers / All-Rounders
Ravi Bishnoi,4,32.0,4.571428571428571,61.53846153846154,2.2857142857142856,68.0,7.647945205479452,1.0461538461538462,0,Finishers / All-Rounders
S Anirudha,6,136.0,17.0,112.39669421487604,11.333333333333334,0.0,0.0,0.0,2,Finishers / All-Rounders
S Aravind,5,59.0,19.666666666666668,100.0,5.9,48.0,8.048223350253807,1.263157894736842,3,Finishers / All-Rounders
S Badree,3,13.0,2.6,52.0,2.6,11.0,7.505703422053232,0.9166666666666666,0,Finishers / All-Rounders
S Badrinath,6,1441.0,30.020833333333332,115.7429718875502,22.16923076923077,0.0,0.0,0.0,2,Finishers / All-Rounders
S Chanderpaul,1,25.0,8.333333333333334,75.75757575757575,8.333333333333334,0.0,0.0,0.0,2,Finishers / All-Rounders
S Dhawan,16,6769.0,34.891752577319586,123.45431333211745,30.6289592760181,4.0,8.816326530612246,0.6666666666666666,1,Power Hitters
S Dube,5,1502.0,30.04,139.46146703806872,24.62295081967213,6.0,9.743589743589743,0.42857142857142855,1,Power Hitters
S Gopal,8,180.0,13.846153846153847,104.04624277456648,8.181818181818182,53.0,8.148,1.0392156862745099,3,Finishers / All-Rounders
S Joseph,1,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0,Finishers / All-Rounders
S Kaul,7,20.0,6.666666666666667,55.55555555555556,2.2222222222222223,63.0,8.588045234248789,1.1454545454545455,3,Finishers / All-Rounders
S Kaushik,2,0.0,0.0,0.0,0.0,6.0,8.685714285714285,0.6,0,Finishers / All-Rounders
S Ladda,4,0.0,0.0,0.0,0.0,5.0,9.574468085106384,0.5555555555555556,0,Finishers / All-Rounders
S Lamichhane,2,0.0,0.0,0.0,0.0,14.0,8.445497630331754,1.5555555555555556,0,Finishers / All-Rounders
S Midhun,1,0.0,0.0,0.0,0.0,0.0,13.384615384615385,0.0,0,Finishers / All-Rounders
S Nadeem,10,39.0,2.4375,44.31818181818182,1.95,54.0,7.4792243767313025,0.7714285714285715,3,Finishers / All-Rounders
S Narwal,2,37.0,9.25,127.58620689655173,9.25,6.0,10.778761061946904,1.0,0,Finishers / All-Rounders
S Rana,2,91.0,18.2,110.97560975609755,11.375,0.0,6.75,0.0,2,Finishers / All-Rounders
S Randiv,1,2.0,2.0,50.0,2.0,8.0,7.433333333333334,1.0,0,Finishers / All-Rounders
S Sandeep Warrier,3,0.0,0.0,0.0,0.0,8.0,8.761363636363637,0.8,0,Finishers / All-Rounders
S Sohal,3,368.0,20.444444444444443,118.32797427652733,18.4,0.0,0.0,0.0,2,Finishers / All-Rounders
S Sreesanth,5,34.0,11.333333333333334,59.64912280701754,2.8333333333333335,43.0,7.736008447729672,0.9772727272727273,0,Finishers / All-Rounders
S Sriram,2,31.0,15.5,81.57894736842105,15.5,0.0,16.333333333333332,0.0,2,Finishers / All-Rounders
S Tyagi,2,3.0,3.0,75.0,3.0,6.0,8.290909090909091,0.42857142857142855,0,Finishers / All-Rounders
S Vidyut,1,145.0,18.125,126.08695652173913,18.125,1.0,10.153846153846155,1.0,2,Finishers / All-Rounders
SA Abbott,2,22.0,11.0,122.22222222222223,7.333333333333333,1.0,10.576271186440678,0.3333333333333333,2,Finishers / All-Rounders
SA Asnodkar,4,423.0,22.263157894736842,120.17045454545455,22.263157894736842,0.0,0.0,0.0,2,Finishers / All-Rounders
SA Yadav,11,3594.0,32.089285714285715,142.50594766058683,26.622222222222224,0.0,8.0,0.0,1,Power Hitters
SB Bangar,2,49.0,8.166666666666666,84.48275862068965,7.0,6.0,8.666666666666666,0.6666666666666666,0,Finishers / All-Rounders
SB Dubey,1,33.0,16.5,157.14285714285714,11.0,0.0,0.0,0.0,2,Finishers / All-Rounders
SB Jakati,7,28.0,14.0,93.33333333333333,5.6,50.0,8.032697547683924,0.8771929824561403,3,Finishers / All-Rounders
SB Joshi,1,6.0,3.0,37.5,3.0,1.0,8.945454545454545,0.25,0,Finishers / All-Rounders
SB Styris,3,131.0,18.714285714285715,97.76119402985074,13.1,9.0,7.513513513513513,0.8181818181818182,2,Finishers / All-Rounders
SB Wagh,2,2.0,1.0,66.66666666666667,1.0,5.0,8.166666666666666,0.625,0,Finishers / All-Rounders
SC Ganguly,5,1349.0,24.98148148148148,101.73453996983409,24.089285714285715,12.0,7.928571428571429,0.6,2,Finishers / All-Rounders
SC Kuggeleijn,1,0.0,0.0,0.0,0.0,2.0,8.52,1.0,0,Finishers / All-Rounders
SD Chitnis,4,99.0,14.142857142857142,107.6086956521739,12.375,2.0,9.789473684210527,1.0,0,Finishers / All-Rounders
SD Hope,1,183.0,22.875,146.4,20.333333333333332,0.0,0.0,0.0,2,Finishers / All-Rounders
SD Lad,1,15.0,15.0,115.38461538461539,15.0,0.0,0.0,0.0,2,Finishers / All-Rounders
SE Bond,1,1.0,1.0,50.0,1.0,9.0,7.068062827225131,1.125,0,Finishers / All-Rounders
SE Marsh,9,2489.0,38.292307692307695,130.10977522216413,36.072463768115945,0.0,0.0,0.0,1,Power Hitters
SE Rutherford,2,106.0,15.142857142857142,99.06542056074767,11.777777777777779,1.0,7.826086956521739,0.16666666666666666,2,Finishers / All-Rounders
SH Johnson,1,6.0,6.0,85.71428571428571,2.0,4.0,9.393939393939394,0.8,0,Finishers / All-Rounders
SJ Srivastava,2,5.0,5.0,100.0,1.25,15.0,8.705882352941176,1.0714285714285714,0,Finishers / All-Rounders
SK Raina,13,5536.0,32.95238095238095,132.53531242518554,27.68,30.0,7.348387096774194,0.43478260869565216,1,Power Hitters
SK Trivedi,6,42.0,5.25,68.85245901639344,3.0,73.0,7.491329479768786,0.9733333333333334,3,Finishers / All-Rounders
SK Warne,4,198.0,10.421052631578947,90.41095890410959,7.333333333333333,60.0,7.187244480784955,1.1111111111111112,3,Finishers / All-Rounders
SL Malinga,9,88.0,7.333333333333333,85.4368932038835,4.4,188.0,7.032952252858103,1.540983606557377,3,Finishers / All-Rounders
SM Boland,1,0.0,0.0,0.0,0.0,3.0,7.813953488372093,1.5,0,Finishers / All-Rounders
SM Curran,4,883.0,24.52777777777778,131.2035661218425,18.395833333333332,62.0,9.354943273905997,1.0689655172413792,3,Finishers / All-Rounders
SM Harwood,1,9.0,9.0,64.28571428571429,4.5,3.0,6.6268656716417915,1.0,0,Finishers / All-Rounders
SM Katich,2,241.0,24.1,126.17801047120419,21.90909090909091,0.0,0.0,0.0,2,Finishers / All-Rounders
SM Pollock,1,147.0,18.375,126.72413793103448,18.375,13.0,6.578571428571429,1.0,2,Finishers / All-Rounders
SMSM Senanayake,1,10.0,10.0,58.8235294117647,2.5,9.0,6.492307692307692,1.125,0,Finishers / All-Rounders
SN Khan,7,585.0,20.17241379310345,128.28947368421052,16.25,0.0,18.0,0.0,2,Finishers / All-Rounders
SN Thakur,8,307.0,13.347826086956522,134.64912280701753,8.771428571428572,100.0,8.816574027286508,1.0869565217391304,3,Finishers / All-Rounders
SO Hetmyer,5,1243.0,31.075,145.55035128805622,19.123076923076923,0.0,0.0,0.0,2,Finishers / All-Rounders
SP Fleming,1,196.0,21.77777777777778,114.61988304093568,19.6,0.0,0.0,0.0,2,Finishers / All-Rounders
SP Goswami,7,293.0,14.65,95.43973941368078,13.952380952380953,0.0,0.0,0.0,2,Finishers / All-Rounders
SP Jackson,2,61.0,10.166666666666666,107.01754385964912,7.625,0.0,0.0,0.0,2,Finishers / All-Rounders
SP Narine,12,1534.0,18.261904761904763,155.89430894308944,14.471698113207546,200.0,6.7612156295224315,1.1428571428571428,3,Finishers / All-Rounders
SPD Smith,8,2495.0,31.987179487179485,124.81240620310155,26.827956989247312,0.0,15.0,0.0,1,Power Hitters
SR Tendulkar,6,2334.0,32.87323943661972,114.18786692759295,29.923076923076923,0.0,9.567567567567567,0.0,1,Power Hitters
SR Watson,12,3880.0,30.793650793650794,134.16320885200554,27.5177304964539,107.0,7.698642957416939,1.019047619047619,1,Power Hitters
SS Agarwal,1,0.0,0.0,0.0,0.0,1.0,10.5,1.0,0,Finishers / All-Rounders
SS Cottrell,1,0.0,0.0,0.0,0.0,6.0,8.106870229007635,1.0,0,Finishers / All-Rounders
SS Iyer,8,3131.0,30.69607843137255,123.02554027504911,27.464912280701753,0.0,7.0,0.0,1,Power Hitters
SS Mundhe,1,0.0,0.0,0.0,0.0,1.0,5.142857142857142,1.0,0,Finishers / All-Rounders
SS Prabhudessai,3,126.0,14.0,111.50442477876106,12.6,0.0,0.0,0.0,2,Finishers / All-Rounders
SS Sarkar,1,0.0,0.0,0.0,0.0,1.0,8.16,0.5,0,Finishers / All-Rounders
SS Shaikh,1,6.0,6.0,85.71428571428571,6.0,0.0,0.0,0.0,2,Finishers / All-Rounders
SS Tiwary,10,1494.0,29.88,115.72424477149497,20.465753424657535,0.0,0.0,0.0,1,Power Hitters
SSB Magala,1,0.0,0.0,0.0,0.0,1.0,8.432432432432432,0.5,0,Finishers / All-Rounders
ST Jayasuriya,3,768.0,26.482758620689655,134.03141361256544,25.6,16.0,7.893687707641196,0.7619047619047619,2,Finishers / All-Rounders
STR Binny,10,880.0,20.0,125.71428571428571,13.333333333333334,28.0,7.4926350245499185,0.4444444444444444,3,Finishers / All-Rounders
SV Samson,11,4419.0,31.119718309859156,135.13761467889907,27.27777777777778,0.0,0.0,0.0,1,Power Hitters
SW Billings,5,503.0,19.346153846153847,126.06516290726817,18.62962962962963,0.0,0.0,0.0,2,Finishers / All-Rounders
SW Tait,4,23.0,7.666666666666667,88.46153846153847,4.6,26.0,7.50561797752809,1.2380952380952381,0,Finishers / All-Rounders
SZ Mulani,1,1.0,1.0,100.0,1.0,0.0,10.363636363636363,0.0,0,Finishers / All-Rounders
Sachin Baby,4,144.0,14.4,117.07317073170732,13.090909090909092,3.0,4.8,1.5,2,Finishers / All-Rounders
Salman Butt,1,193.0,27.571428571428573,112.20930232558139,27.571428571428573,0.0,0.0,0.0,2,Finishers / All-Rounders
Sameer Rizvi,1,51.0,12.75,118.6046511627907,10.2,0.0,0.0,0.0,2,Finishers / All-Rounders
Sandeep Sharma,11,54.0,10.8,73.97260273972603,2.16,153.0,7.708717948717949,1.2142857142857142,3,Finishers / All-Rounders
Sanvir Singh,2,25.0,12.5,113.63636363636364,5.0,0.0,0.0,0.0,2,Finishers / All-Rounders
Saurav Chauhan,1,18.0,6.0,112.5,6.0,0.0,0.0,0.0,2,Finishers / All-Rounders
Shahbaz Ahmed,4,536.0,18.482758620689655,114.77516059957173,14.486486486486486,21.0,9.289617486338798,0.5,2,Finishers / All-Rounders
Shahid Afridi,1,81.0,10.125,176.08695652173913,9.0,9.0,7.686486486486487,0.9,2,Finishers / All-Rounders
Shakib Al Hasan,9,795.0,19.875,119.54887218045113,15.288461538461538,71.0,7.3821782178217825,1.0142857142857142,3,Finishers / All-Rounders
Shashank Singh,2,423.0,38.45454545454545,155.51470588235293,22.263157894736842,1.0,7.894736842105264,0.3333333333333333,2,Finishers / All-Rounders
Shivam Mavi,3,51.0,5.666666666666667,87.93103448275862,4.636363636363637,33.0,8.366812227074236,1.03125,0,Finishers / All-Rounders
Shivam Sharma,2,5.0,5.0,166.66666666666666,2.5,4.0,8.68421052631579,0.8,0,Finishers / All-Rounders
Shivam Singh,1,2.0,2.0,66.66666666666667,2.0,0.0,0.0,0.0,0,Finishers / All-Rounders
Shoaib Ahmed,1,1.0,0.5,16.666666666666668,0.3333333333333333,5.0,8.970873786407767,0.7142857142857143,0,Finishers / All-Rounders
Shoaib Akhtar,1,2.0,2.0,25.0,2.0,5.0,7.0434782608695645,1.6666666666666667,0,Finishers / All-Rounders
Shoaib Malik,1,52.0,13.0,106.12244897959184,10.4,2.0,9.0,0.4,2,Finishers / All-Rounders
Shubman Gill,6,3216.0,37.395348837209305,132.23684210526315,32.484848484848484,0.0,0.0,0.0,1,Power Hitters
Sikandar Raza,2,182.0,26.0,127.27272727272727,20.22222222222222,3.0,9.954545454545455,0.42857142857142855,2,Finishers / All-Rounders
Simarjeet Singh,2,7.0,7.0,87.5,2.3333333333333335,10.0,8.238341968911918,1.0,0,Finishers / All-Rounders
Sohail Tanvir,1,36.0,12.0,116.12903225806451,7.2,24.0,6.226415094339623,2.1818181818181817,0,Finishers / All-Rounders
Sumit Kumar,1,18.0,9.0,69.23076923076923,6.0,0.0,10.363636363636363,0.0,0,Finishers / All-Rounders
Sunny Gupta,1,0.0,0.0,0.0,0.0,0.0,14.842105263157896,0.0,0,Finishers / All-Rounders
Sunny Singh,1,43.0,10.75,138.70967741935485,8.6,0.0,0.0,0.0,2,Finishers / All-Rounders
Suyash Sharma,2,0.0,0.0,0.0,0.0,11.0,8.659090909090908,0.8461538461538461,0,Finishers / All-Rounders
Swapnil Singh,4,51.0,10.2,110.8695652173913,5.666666666666667,7.0,8.763636363636364,0.5,0,Finishers / All-Rounders
T Banton,1,18.0,9.0,81.81818181818181,9.0,0.0,0.0,0.0,2,Finishers / All-Rounders
T Henderson,1,11.0,11.0,68.75,5.5,1.0,6.833333333333333,0.5,0,Finishers / All-Rounders
T Kohler-Cadmore,1,48.0,16.0,88.88888888888889,16.0,0.0,0.0,0.0,2,Finishers / All-Rounders
T Kohli,2,11.0,3.6666666666666665,55.0,3.6666666666666665,0.0,0.0,0.0,0,Finishers / All-Rounders
T Natarajan,5,3.0,3.0,60.0,1.5,76.0,8.569593147751606,1.2459016393442623,3,Finishers / All-Rounders
T Shamsi,2,2.0,2.0,50.0,2.0,3.0,9.25,0.6,0,Finishers / All-Rounders
T Stubbs,3,405.0,45.0,169.4560669456067,23.823529411764707,4.0,6.959999999999999,1.3333333333333333,2,Finishers / All-Rounders
T Taibu,1,31.0,10.333333333333334,119.23076923076923,10.333333333333334,0.0,0.0,0.0,2,Finishers / All-Rounders
T Thushara,2,12.0,6.0,63.1578947368421,3.0,10.0,6.833333333333333,1.6666666666666667,0,Finishers / All-Rounders
TA Boult,9,83.0,11.857142857142858,101.21951219512195,3.772727272727273,128.0,8.120263591433279,1.2427184466019416,3,Finishers / All-Rounders
TD Paine,1,10.0,5.0,34.48275862068966,5.0,0.0,0.0,0.0,0,Finishers / All-Rounders
TG Southee,10,120.0,10.909090909090908,111.11111111111111,6.315789473684211,57.0,8.434231378763867,1.0555555555555556,3,Finishers / All-Rounders
TH David,4,659.0,28.652173913043477,158.0335731414868,18.82857142857143,0.0,0.0,0.0,2,Finishers / All-Rounders
TK Curran,2,127.0,25.4,117.5925925925926,12.7,13.0,10.285714285714286,1.0,2,Finishers / All-Rounders
TL Seifert,2,26.0,8.666666666666666,100.0,8.666666666666666,0.0,0.0,0.0,2,Finishers / All-Rounders
TL Suman,5,676.0,22.533333333333335,115.1618398637138,17.333333333333332,7.0,7.815789473684211,0.6363636363636364,2,Finishers / All-Rounders
TM Dilshan,6,1153.0,28.121951219512194,110.12416427889207,23.06,5.0,8.02909090909091,0.2,2,Finishers / All-Rounders
TM Head,3,772.0,38.6,168.5589519650655,30.88,3.0,11.689655172413794,0.5,2,Finishers / All-Rounders
TM Srivastava,2,8.0,8.0,72.72727272727273,2.6666666666666665,0.0,0.0,0.0,2,Finishers / All-Rounders
TP Sudhindra,1,0.0,0.0,0.0,0.0,1.0,11.108108108108107,0.3333333333333333,0,Finishers / All-Rounders
TR Birt,1,75.0,15.0,127.11864406779661,15.0,0.0,0.0,0.0,2,Finishers / All-Rounders
TS Mills,2,8.0,2.0,57.142857142857146,1.6,11.0,9.605504587155963,1.1,0,Finishers / All-Rounders
TU Deshpande,4,21.0,21.0,140.0,5.25,46.0,9.205776173285198,1.2777777777777777,3,Finishers / All-Rounders
Tanush Kotian,1,24.0,24.0,75.0,24.0,0.0,0.0,0.0,2,Finishers / All-Rounders
Tejas Baroka,1,0.0,0.0,0.0,0.0,0.0,9.428571428571429,0.0,0,Finishers / All-Rounders
Tilak Varma,3,1156.0,41.285714285714285,139.27710843373495,30.42105263157895,0.0,7.304347826086956,0.0,2,Finishers / All-Rounders
U Kaul,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Finishers / All-Rounders
UA Birla,1,7.0,7.0,46.666666666666664,7.0,0.0,0.0,0.0,2,Finishers / All-Rounders
UBT Chand,6,300.0,15.0,95.54140127388536,15.0,0.0,0.0,0.0,2,Finishers / All-Rounders
UT Khawaja,1,127.0,25.4,120.95238095238095,21.166666666666668,0.0,0.0,0.0,2,Finishers / All-Rounders
UT Yadav,14,208.0,9.904761904761905,98.5781990521327,4.333333333333333,163.0,8.354858934169279,1.1088435374149659,3,Finishers / All-Rounders
Umar Gul,1,39.0,13.0,205.26315789473685,9.75,14.0,7.764705882352941,2.3333333333333335,3,Finishers / All-Rounders
Umran Malik,4,23.0,23.0,143.75,4.6,31.0,9.07514450867052,1.1923076923076923,3,Finishers / All-Rounders
V Kaverappa,1,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0,Finishers / All-Rounders
V Kohli,16,8014.0,36.76146788990825,128.51186658114176,32.84426229508197,5.0,8.431818181818182,0.19230769230769232,1,Power Hitters
V Pratap Singh,1,0.0,0.0,0.0,0.0,12.0,8.530805687203792,1.3333333333333333,0,Finishers / All-Rounders
V Sehwag,8,2728.0,27.836734693877553,148.82705946535734,26.23076923076923,6.0,10.26086956521739,0.4,1,Power Hitters
V Shankar,8,1115.0,25.930232558139537,125.28089887640449,19.224137931034484,12.0,8.0,0.5454545454545454,2,Finishers / All-Rounders
V Viyaskanth,1,7.0,7.0,140.0,7.0,1.0,9.0,0.3333333333333333,2,Finishers / All-Rounders
VG Arora,3,9.0,4.5,52.94117647058823,1.2857142857142858,20.0,8.583732057416267,1.0,0,Finishers / All-Rounders
VH Zol,1,29.0,14.5,111.53846153846153,14.5,0.0,0.0,0.0,2,Finishers / All-Rounders
VR Aaron,9,50.0,12.5,68.4931506849315,4.166666666666667,46.0,8.60281690140845,0.92,3,Finishers / All-Rounders
VR Iyer,4,1326.0,30.837209302325583,132.6,27.06122448979592,3.0,10.357142857142858,0.3333333333333333,2,Finishers / All-Rounders
VRV Singh,3,4.0,4.0,133.33333333333334,2.0,16.0,8.878706199460916,0.8888888888888888,0,Finishers / All-Rounders
VS Malik,5,7.0,7.0,100.0,3.5,6.0,7.584905660377358,0.46153846153846156,0,Finishers / All-Rounders
VS Yeligati,1,2.0,2.0,100.0,2.0,0.0,11.4375,0.0,0,Finishers / All-Rounders
VVS Laxman,4,282.0,17.625,104.0590405904059,14.1,0.0,0.0,0.0,2,Finishers / All-Rounders
VY Mahesh,4,15.0,7.5,53.57142857142857,3.0,22.0,8.540389972144846,1.2941176470588236,0,Finishers / All-Rounders
Vijaykumar Vyshak,2,14.0,7.0,107.6923076923077,3.5,17.0,9.777777777777779,1.5454545454545454,0,Finishers / All-Rounders
Virat Singh,1,15.0,5.0,57.69230769230769,7.5,0.0,0.0,0.0,2,Finishers / All-Rounders
Vishnu Vinod,2,56.0,9.333333333333334,96.55172413793103,9.333333333333334,0.0,0.0,0.0,2,Finishers / All-Rounders
Vivrant Sharma,1,69.0,69.0,140.81632653061226,69.0,0.0,10.571428571428571,0.0,1,Power Hitters
W Jaffer,2,130.0,18.571428571428573,100.7751937984496,16.25,0.0,0.0,0.0,2,Finishers / All-Rounders
WA Mota,2,56.0,11.2,73.6842105263158,7.0,4.0,7.84,0.5714285714285714,0,Finishers / All-Rounders
WD Parnell,5,65.0,6.5,75.5813953488372,5.0,40.0,7.6622691292875995,1.2121212121212122,0,Finishers / All-Rounders
WG Jacks,1,230.0,38.333333333333336,172.93233082706766,28.75,2.0,10.90909090909091,0.4,2,Finishers / All-Rounders
WP Saha,16,2934.0,24.24793388429752,123.90202702702703,20.517482517482517,0.0,0.0,0.0,1,Power Hitters
WPUJC Vaas,3,81.0,11.571428571428571,110.95890410958904,7.363636363636363,22.0,7.583333333333333,1.6923076923076923,0,Finishers / All-Rounders
Washington Sundar,7,378.0,14.0,110.85043988269794,9.947368421052632,39.0,7.5281954887218046,0.6724137931034483,3,Finishers / All-Rounders
X Thalaivan Sargunam,1,10.0,10.0,58.8235294117647,10.0,0.0,0.0,0.0,2,Finishers / All-Rounders
Y Gnaneswara Rao,1,19.0,19.0,105.55555555555556,19.0,0.0,7.0,0.0,2,Finishers / All-Rounders
Y Nagar,4,285.0,19.0,105.1660516605166,14.25,4.0,10.416666666666666,0.5,2,Finishers / All-Rounders
Y Prithvi Raj,1,0.0,0.0,0.0,0.0,1.0,10.363636363636363,0.5,0,Finishers / All-Rounders
Y Venugopal Rao,6,985.0,23.452380952380953,113.8728323699422,18.942307692307693,7.0,9.135135135135135,0.35,2,Finishers / All-Rounders
YA Abdulla,2,0.0,0.0,0.0,0.0,15.0,8.405405405405405,1.3636363636363635,0,Finishers / All-Rounders
YBK Jaiswal,4,1607.0,32.795918367346935,146.7579908675799,30.903846153846153,0.0,36.0,0.0,1,Power Hitters
YK Pathan,12,3222.0,29.027027027027028,138.04627249357327,21.058823529411764,46.0,7.3125,0.5609756097560976,1,Power Hitters
YS Chahal,11,37.0,6.166666666666667,41.57303370786517,2.176470588235294,213.0,7.741455347298787,1.3396226415094339,3,Finishers / All-Rounders
YV Dhull,1,16.0,5.333333333333333,69.56521739130434,5.333333333333333,0.0,0.0,0.0,2,Finishers / All-Rounders
YV Takawale,3,192.0,24.0,104.91803278688525,19.2,0.0,0.0,0.0,2,Finishers / All-Rounders
Yash Dayal,3,0.0,0.0,0.0,0.0,31.0,9.102439024390243,1.1071428571428572,0,Finishers / All-Rounders
Yash Thakur,2,0.0,0.0,0.0,0.0,27.0,9.75,1.4210526315789473,0,Finishers / All-Rounders
Yashpal Singh,1,47.0,11.75,70.14925373134328,11.75,0.0,0.0,0.0,2,Finishers / All-Rounders
Younis Khan,1,3.0,3.0,42.857142857142854,3.0,0.0,0.0,0.0,0,Finishers / All-Rounders
Yudhvir Singh,2,22.0,5.5,137.5,5.5,4.0,10.135135135135135,0.8,0,Finishers / All-Rounders
Yuvraj Singh,11,2754.0,25.26605504587156,124.78477571363842,21.857142857142858,39.0,7.421768707482993,0.5342465753424658,1,Power Hitters
Z Khan,10,117.0,7.8,82.97872340425532,4.333333333333333,119.0,7.539543057996485,1.202020202020202,3,Finishers / All-Rounders
